"id","volume","pubid","name","floruit","sex","notbefore","notafter","status","placecode","region","settlement","district","lat","long"
"V3a-12503","3a","140","Φίλιππος","c.105-122AD","1","105","122","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12504","3a","139","Φίλιππος","ii AD","1","100","200","","LGPN_33471","Lakonia","Teuthrone","","36.6201","22.4896"
"V3a-12505","3a","128","Φίλιππος","412-411BC","1","-412","-411","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12506","3a","23","Φιλίσκος","c.475-450BC","1","-475","-450","","LGPN_34166","Lakonia","Hormiai","","37.0281","22.6254"
"V3a-12507","3a","16","Φιλιστίδας","i BC-i AD","1","-100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12508","3a","15","Φιλιστίδας","iii-ii BC","1","-300","-200","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-12509","3a","18","Φίλιστος","iii BC","1","-300","-200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12510","3a","1","Φιλλώ","imp.","2","-31","310","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-12511","3a","3","Φιλογένης","i AD","1","0","100","","LGPN_33451","Lakonia","Kardamyle","","36.8866","22.2324"
"V3a-12512","3a","30","Φιλόδαμος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12513","3a","31","Φιλόδαμος","imp.","1","-31","310","","LGPN_33969","Lakonia","Tainaron-Kainepolis","","36.4595","22.4419"
"V3a-12514","3a","29","Φιλόδαμος","iii/ii BC","1","-225","-175","","LGPN_33462","Lakonia","Oitylos","","36.7081","22.3884"
"V3a-12515","3a","1","Φιλόδημος","imp.","1","-31","310","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-12516","3a","1","Φιλόδοκος","391BC","1","-391","-391","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12517","3a","1","Φιλόδρομος","iii BC","1","-300","-200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12519","3a","2","Φιλόθεος","c.140AD","1","140","140","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12520","3a","3","Φιλόθεος","c.140-145AD","1","140","145","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12521","3a","3","Φιλόκαλος","c.100-125AD","1","100","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12522","3a","1","Φιλόκαλος","imp.","1","-31","310","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-12523","3a","2","Φιλόκαλος","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12524","3a","9","Φιλοκλείδας","c.105-110AD","1","105","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12525","3a","10","Φιλοκλείδας","m.ii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12526","3a","7","Φιλοκλείδας","i AD","1","0","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12527","3a","6","Φιλοκλείδας","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12528","3a","3","Φιλοκλείδας","ii BC","1","-200","-100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12529","3a","4","Φιλοκλείδας","ii/i BC","1","-125","-75","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12530","3a","5","Φιλοκλείδας","i BC-i AD","1","-100","100","","LGPN_33455","Lakonia","Gytheion","","36.7637","22.5624"
"V3a-12531","3a","8","Φιλοκλείδας","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12532","3a","1","Φιλοκλείδης","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12533","3a","55","Φιλοκλῆς","c.100-125AD","1","100","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12534","3a","58","Φιλοκλῆς","c.140AD","1","140","140","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12535","3a","59","Φιλοκλῆς","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12536","3a","40","Φιλοκλῆς","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12537","3a","48","Φιλοκλῆς","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12538","3a","57","Φιλοκλῆς","c.125-150AD","1","125","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12539","3a","56","Φιλοκλῆς","c.100-125AD","1","100","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12540","3a","49","Φιλοκλῆς","c.30-20BC","1","-30","-20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12541","3a","51","Φιλοκλῆς","i BC/i AD","1","-25","25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12542","3a","50","Φιλοκλῆς","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12543","3a","53","Φιλοκλῆς","s.i AD","1","50","99","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12544","3a","52","Φιλοκλῆς","i-ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12545","3a","54","Φιλοκλῆς","c.80-90AD","1","80","90","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12546","3a","47","Φιλοκλῆς","ii-i BC","1","-200","-100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12547","3a","46","Φιλοκλῆς","hell.","1","-323","-31","","LGPN_33454","Lakonia","Geronthrai","","36.9922","22.7069"
"V3a-12548","3a","60","Φιλοκλῆς","211AD","1","211","211","","LGPN_33455","Lakonia","Gytheion","","36.7637","22.5624"
"V3a-12549","3a","42","Φιλοκλῆς","imp.","1","-31","310","","LGPN_34168","Lakonia","Messa","","36.5457","22.3655"
"V3a-12550","3a","43","Φιλοκλῆς","imp.","1","-31","310","","LGPN_34168","Lakonia","Messa","","36.5457","22.3655"
"V3a-12551","3a","44","Φιλοκλῆς","imp.","1","-31","310","","LGPN_34168","Lakonia","Messa","","36.5457","22.3655"
"V3a-12552","3a","45","Φιλοκλῆς","i-ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12553","3a","41","Φιλοκλῆς","f.ii BC","1","-199","-150","potter","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12554","3a","31","Φιλοκράτης","ii BC","1","-200","-100","","LGPN_33460","Lakonia","Kythera","","36.2236","23.0584"
"V3a-12555","3a","38","Φιλοκράτης","c.100-120AD","1","100","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12556","3a","30","Φιλοκράτης","c.105-115AD","1","105","115","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12557","3a","41","Φιλοκράτης","c.105-115AD","1","105","115","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12558","3a","36","Φιλοκράτης","c.95-110AD","1","95","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12559","3a","37","Φιλοκράτης","c.95-110AD","1","95","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12560","3a","40","Φιλοκράτης","c.105-110AD","1","105","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12561","3a","46","Φιλοκράτης","m.ii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12562","3a","45","Φιλοκράτης","c.125-150AD","1","125","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12563","3a","42","Φιλοκράτης","c.105-115AD","1","105","115","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12564","3a","47","Φιλοκράτης","f.iii AD","1","201","250","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12565","3a","32","Φιλοκράτης","c.50-120AD","1","50","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12566","3a","48","Φιλοκράτης","c.220AD","1","220","220","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12567","3a","49","Φιλοκράτης","c.230-260AD","1","230","260","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12568","3a","39","Φιλοκράτης","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12569","3a","43","Φιλοκράτης","c.115-150AD","1","115","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12570","3a","34","Φιλοκράτης","c.90-100AD","1","90","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12571","3a","35","Φιλοκράτης","c.95-105AD","1","95","105","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12572","3a","44","Φιλοκράτης","c.125AD","1","125","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12573","3a","33","Φιλοκράτης","c.80-100AD","1","80","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12574","3a","3","Φιλοκράτεια","i AD","2","0","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12575","3a","4","Φιλοκράτεια","c.200-225AD","2","200","225","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12576","3a","3","Φιλοκρατίδας","c.90-125AD","1","90","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12577","3a","4","Φιλοκρατίδας","c.150-175AD","1","150","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12578","3a","5","Φιλοκρατίδας","c.170AD","1","170","170","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12579","3a","6","Φιλοκρατίδας","c.221AD","1","221","221","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12580","3a","2","Φιλοκρατίδας","ii-i BC","1","-200","-100","","LGPN_33462","Lakonia","Oitylos","","36.7081","22.3884"
"V3a-12581","3a","1","Φιλοκρατίδας","iii BC","1","-300","-200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12582","3a","2","Φιλοκράτις","ii AD","2","100","200","","LGPN_33450","Lakonia","Boiai","","36.5112","23.0569"
"V3a-12583","3a","1","Φιλοκύων","c.505-479BC","1","-505","-479","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12584","3a","3","Φιλόλαος","360-354BC","1","-360","-354","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12585","3a","1","Φιλόμαχος","c.208BC","1","-208","-208","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12586","3a","3","Φιλόμβροτος","676-668BC","1","-676","-668","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12587","3a","2","Φιλομηλίδας","iii/ii BC","1","-225","-175","","LGPN_33462","Lakonia","Oitylos","","36.7081","22.3884"
"V3a-12588","3a","11","Φιλόμηλος","ii/i BC","1","-125","-75","","LGPN_33449","Lakonia","Asopos","","36.685","22.8467"
"V3a-12589","3a","12","Φιλόμηλος","c.125AD","1","125","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12590","3a","5","Φιλόμουσος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12591","3a","7","Φιλόμουσος","c.212-235AD","1","212","235","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12592","3a","6","Φιλόμουσος","c.115-120AD","1","115","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12593","3a","3","Φιλονικίδας","c.160-170AD","1","160","170","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12594","3a","2","Φιλονικίδας","c.80-100AD","1","80","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12595","3a","1","Φιλονικίδας","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12596","3a","4","Φιλονικίδας","197 or 198AD","1","198","198","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12597","3a","20","Φιλόνικος","f.i AD","1","1","50","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12598","3a","21","Φιλόνικος","f.i AD","1","1","50","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12599","3a","22","Φιλόνικος","s.ii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12600","3a","1","Φιλόνομος","her.","1","-998","-700","king/dub.","LGPN_33448","Lakonia","Amyklai","","37.0263","22.4375"
"V3a-12601","3a","4","Φιλοξενίδας","ii BC","1","-200","-100","","LGPN_33460","Lakonia","Kythera","","36.2236","23.0584"
"V3a-12602","3a","6","Φιλοξενίδας","c.140-150AD","1","140","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12603","3a","7","Φιλοξενίδας","c.160AD","1","160","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12604","3a","5","Φιλοξενίδας","c.80-120AD","1","80","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12605","3a","8","Φιλοξενίδας","c.212-235AD","1","212","235","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12606","3a","2","Φιλοξενίδης","197 or 198AD","1","198","198","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12607","3a","74","Φιλόξενος","i BC/i AD","1","-25","25","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12608","3a","67","Φιλόξενος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12609","3a","71","Φιλόξενος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12610","3a","72","Φιλόξενος","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12611","3a","73","Φιλόξενος","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12612","3a","76","Φιλόξενος","ii-iii AD","1","200","300","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12613","3a","69","Φιλόξενος","iii BC","1","-300","-200","","LGPN_33454","Lakonia","Geronthrai","","36.9922","22.7069"
"V3a-12614","3a","68","Φιλόξενος","c.435-380BC","1","-435","-380","","LGPN_33460","Lakonia","Kythera","","36.2236","23.0584"
"V3a-12615","3a","75","Φιλόξενος","c.90-100AD","1","90","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12616","3a","70","Φιλόξενος","iii BC","1","-300","-200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12617","3a","1","Φιλοστράτις","361BC","2","-361","-361","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12618","3a","32","Φιλόστρατος","c.100-150AD","1","100","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12619","3a","23","Φιλόστρατος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12620","3a","36","Φιλόστρατος","c.170AD","1","170","170","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12621","3a","24","Φιλόστρατος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12622","3a","25","Φιλόστρατος","s.i BC","1","-50","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12623","3a","33","Φιλόστρατος","c.140AD","1","140","140","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12624","3a","26","Φιλόστρατος","c.30-20BC","1","-30","-20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12625","3a","34","Φιλόστρατος","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12626","3a","35","Φιλόστρατος","s.ii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12627","3a","29","Φιλόστρατος","c.1-10AD","1","1","10","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12628","3a","27","Φιλόστρατος","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12629","3a","28","Φιλόστρατος","i AD","1","0","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12630","3a","22","Φιλόστρατος","i BC-i AD","1","-100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12631","3a","30","Φιλόστρατος","c.80-90AD","1","80","90","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12632","3a","31","Φιλόστρατος","c.80-90AD","1","80","90","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12633","3a","39","Φιλόστρατος","imp.","1","-31","310","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-12634","3a","43","Φιλόστρατος","c.120AD","1","120","120","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12635","3a","40","Φιλόστρατος","c.100AD","1","100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12636","3a","42","Φιλόστρατος","c.110AD","1","110","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12637","3a","41","Φιλόστρατος","c.105-110AD","1","105","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12638","3a","38","Φιλόστρατος","i BC-i AD","1","-100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12639","3a","37","Φιλόστρατος","iii-ii BC","1","-300","-200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12640","3a","5","Φιλουμένη","imp.","2","-31","310","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12641","3a","9","Φιλουμενός","c.100-125AD","1","100","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12642","3a","12","Φιλουμενός","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12643","3a","13","Φιλουμενός","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12644","3a","10","Φιλουμενός","ii AD","1","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12645","3a","14","Φιλουμενός","s.ii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12646","3a","11","Φιλουμενός","c.132AD","1","132","132","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12647","3a","8","Φιλουμενός","c.170-190AD","1","170","190","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12648","3a","15","Φιλουμενός","c.170-190AD","1","170","190","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12649","3a","3","Φιλοῦσα","i-ii AD","2","100","200","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12650","3a","2","Φιλοῦσα","imp.","2","-31","310","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12651","3a","2","Φιλόφρων","c.30-20BC","1","-30","-20","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12652","3a","1","Φιλοχαρίδας","422-420BC","1","-422","-420","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12653","3a","2","Φιλοχαρῖνος","c.105-160AD","1","105","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12654","3a","4","Φιλοχαρῖνος","c.150-160AD","1","150","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12655","3a","3","Φιλοχαρῖνος","c.150-160AD","1","150","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12656","3a","1","Φιλοχαρῖνος","96-98AD","1","96","98","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-12657","3a","1","Φίλυλλα","s.vii BC","2","-650","-601","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12658","3a","114","Φίλων","f.iii AD","1","201","250","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12659","3a","112","Φίλων","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12660","3a","110","Φίλων","imp.","1","-31","310","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-12661","3a","111","Φίλων","imp.","1","-31","310","","LGPN_33457","Lakonia","Hyperteleaton","","36.7352","22.9028"
"V3a-12662","3a","115","Φίλων","282AD","1","282","282","","LGPN_33455","Lakonia","Gytheion","","36.7637","22.5624"
"V3a-12663","3a","109","Φίλων","ii-i BC","1","-200","-100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12664","3a","107","Φίλων","iii/ii BC","1","-225","-175","","LGPN_33456","Lakonia","Hippola","","36.5094","22.3597"
"V3a-12665","3a","106","Φίλων","iii BC","1","-300","-200","","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-12666","3a","105","Φίλων","c.100-110AD","1","100","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12667","3a","113","Φίλων","c.100-110AD","1","100","110","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12668","3a","108","Φίλων","iii/ii BC","1","-225","-175","","LGPN_33471","Lakonia","Teuthrone","","36.6201","22.4896"
"V3a-12669","3a","37","Φιλωνίδας","c.130-140AD","1","130","140","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12670","3a","27","Φιλωνίδας","c.1-10AD","1","1","10","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12671","3a","33","Φιλωνίδας","c.1-10AD","1","1","10","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12672","3a","32","Φιλωνίδας","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12673","3a","42","Φιλωνίδας","f.iii AD","1","201","250","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12674","3a","34","Φιλωνίδας","c.70-90AD","1","70","90","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12675","3a","31","Φιλωνίδας","iii/ii BC","1","-225","-175","","LGPN_33453","Lakonia","Gerenia","","36.9367","22.1919"
"V3a-12677","3a","29","Φιλωνίδας","c.150-160AD","1","150","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12678","3a","39","Φιλωνίδας","c.150-160AD","1","150","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12679","3a","40","Φιλωνίδας","c.150-160AD","1","150","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12680","3a","41","Φιλωνίδας","c.150-160AD","1","150","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12681","3a","38","Φιλωνίδας","c.140-160AD","1","140","160","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12682","3a","28","Φιλωνίδας","m.ii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12683","3a","36","Φιλωνίδας","m.ii AD","1","125","175","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12684","3a","35","Φιλωνίδας","f.ii AD","1","101","150","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12685","3a","2","Φιλωνίς","i BC-i AD","2","-100","100","","LGPN_33456","Lakonia","Hippola","","36.5094","22.3597"
"V3a-12686","3a","1","Φιλωνυμία","f.ii BC","2","-199","-150","","LGPN_33462","Lakonia","Oitylos","","36.7081","22.3884"
"V3a-12687","3a","2","Φιλωνυμίδας","c.25-1BC","1","-25","-1","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12688","3a","1","Φιλωνυμίδας","f.ii BC","1","-199","-150","","LGPN_33462","Lakonia","Oitylos","","36.7081","22.3884"
"V3a-12689","3a","3","Φιλωνυμίδας","i AD","1","0","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12690","3a","1","Φιλώνυμος","iii/ii BC","1","-225","-175","","LGPN_33462","Lakonia","Oitylos","","36.7081","22.3884"
"V3a-12691","3a","21","Φιλωτέρα","imp.","2","-31","310","","LGPN_33462","Lakonia","Oitylos","","36.7081","22.3884"
"V3a-12692","3a","2","Φίρμος","s.ii AD","1","150","199","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12693","3a","3","Φλέγων","c.220AD","1","220","220","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12694","3a","1","Φλογίδας","405BC","1","-405","-405","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12695","3a","1","Φλωρεντία","byz.","2","311","999","","LGPN_33449","Lakonia","Asopos","","36.685","22.8467"
"V3a-12696","3a","4","Φοιβίδας","c.140AD","1","140","140","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12697","3a","3","Φοιβίδας","c.1-10AD","1","1","10","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12698","3a","1","Φοιβίδας","c.420-378BC","1","-420","-378","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12699","3a","2","Φοιβίδας","i BC","1","-100","0","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12700","3a","1","Φοῖβις","227BC","1","-227","-227","mothax","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12701","3a","1","Φοιβίων","i BC-i AD","1","-100","100","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12702","3a","3","Φοῖβος","c.120-135AD","1","120","135","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12703","3a","4","Φοῖβος","c.221AD","1","221","221","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12704","3a","7","Φορμίων","arch.","1","-999","-480","dub.","LGPN_33961","Lakonia","","","37.0281","22.6254"
"V3a-12706","3a","1","Φουλακίων","c.125AD","1","125","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12707","3a","2","Φουλακίων","c.125AD","1","125","125","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
"V3a-12708","3a","1","Φρῖξος","369BC","1","-369","-369","","LGPN_33469","Lakonia","Sparta","","37.0819","22.4234"
