"id","volume","pubid","name","floruit","sex","notbefore","notafter","status","placecode","region","settlement","district","lat","long"
"V3b-35506","3b","3","῾Υπατόδωρος","f.iv BC","1","-399","-350","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35507","3b","4","῾Υπατόδωρος","c.379BC","1","-379","-379","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35508","3b","5","῾Υπατόδωρος","c.316-250BC","1","-316","-250","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35509","3b","6","῾Υπατόδωρος","c.316-250BC","1","-316","-250","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35510","3b","8","῾Υπατόδωρος","c.247-199BC","1","-247","-199","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35511","3b","7","῾Υπατόδωρος","c.275-260BC","1","-275","-260","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35512","3b","9","῾Υπατόδωρος","c.172-150BC","1","-172","-150","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35513","3b","1","῾Υπατόδωρος","377BC","1","-377","-377","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35514","3b","10","῾Υπατόδωρος","i AD","1","0","100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35515","3b","1","῞Υπατος","c.250-230BC","1","-250","-230","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35516","3b","2","῞Υπατος","368BC","1","-368","-368","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35517","3b","1","῾Υπάττει","m.iv BC","1","-375","-325","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35518","3b","2","῾Υπάττει","c.316-250BC","1","-316","-250","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35519","3b","1","῾Υπάτης","379BC","1","-379","-379","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35520","3b","1","῾Υπέρβολος","C210-200BC","1","-210","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35521","3b","1","῾Υπερδέξιος","a.212AD","1","212","262","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-35522","3b","2","῾Υπερδέξιος","169-172AD","1","169","172","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35523","3b","1","῾Υπερμένεις","c.190BC","1","-190","-190","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35524","3b","2","῾Υπερμένεις","c.190BC","1","-190","-190","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35525","3b","1","῾Υπόθεμα","","2","-999","999","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35526","3b","1","῾Υψαγόρα","f.iii BC","2","-299","-250","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35527","3b","1","῾Υψίων","479BC","1","-479","-479","her.","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-35528","3b","1","Φαείνα","iii-ii BC","2","-300","-200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35529","3b","2","Φαείνα","iii-ii BC","2","-300","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35530","3b","1","Φαγρίς","iii BC","2","-300","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35531","3b","5","Φαεινός","254BC","1","-254","-254","","LGPN_33165","Boiotia","","","0","0"
"V3b-35532","3b","2","Φαεινός","f.iii BC","1","-299","-250","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35533","3b","9","Φαεινός","iii/ii BC","1","-225","-175","","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-35534","3b","1","Φαεινός","f.iii BC","1","-299","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35535","3b","3","Φαεινός","c.280-265BC","1","-280","-265","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35536","3b","4","Φαεινός","c.275-250BC","1","-275","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35537","3b","6","Φαεινός","c.250-245BC","1","-250","-245","local arch.","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35538","3b","7","Φαεινός","c.225-190BC","1","-225","-190","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35539","3b","10","Φαεινός","iii/ii BC","1","-225","-175","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35540","3b","8","Φαεινός","iii/ii BC","1","-225","-175","local arch.","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35541","3b","11","Φαεινός","C214-210BC","1","-214","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35542","3b","12","Φαεινός","c.200BC","1","-200","-200","local arch.","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35543","3b","13","Φαεινός","ii BC","1","-200","-100","local arch.","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35544","3b","14","Φαεινός","c.190BC","1","-190","-190","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35545","3b","15","Φαεινός","c.175-150BC","1","-175","-150","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35546","3b","16","Φαεινός","m.ii BC","1","-175","-125","local arch.","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35547","3b","17","Φαεινός","c.75-70BC","1","-75","-70","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35548","3b","1","Φαηνίς","v BC","2","-500","-400","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35549","3b","1","Φαιδρίδης","","1","-999","999","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35550","3b","1","Φαῖδρος","v BC","1","-500","-400","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35551","3b","2","Φαῖδρος","i BC-i AD","1","-100","100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35552","3b","1","Φαιδώνδας","v/iv BC","1","-425","-375","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35553","3b","1","Φαῖκος","424BC","1","-424","-424","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35554","3b","1","Φαινίας","C214-210BC","1","-214","-210","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35555","3b","1","Φαίνιππος","v BC","1","-500","-400","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35556","3b","1","Φαῖνος","146 or 145BC","1","-145","-145","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35557","3b","1","Φαινώ","ii-i BC","2","-200","-100","slave","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35558","3b","1","Φαλάκρα","hell.","2","-323","-31","slave","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35559","3b","4","Φαλάκρα","ii-i BC","2","-200","-100","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35560","3b","3","Φαλάκρα","ii BC","2","-200","-100","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-35561","3b","2","Φαλάκρα","iii-ii BC","2","-300","-200","slave","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35562","3b","3","Φαλακρίων","Fii BC","1","-199","-150","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35563","3b","2","Φαλακρίων","Fii BC","1","-199","-150","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35564","3b","1","Φαλακρίων","iii/ii BC","1","-225","-175","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35565","3b","4","Φαλακρίων","177BC","1","-177","-177","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35566","3b","5","Φαλακρίων","m.ii BC","1","-175","-125","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35567","3b","6","Φαλακρίων","m.ii BC","1","-175","-125","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35568","3b","7","Φαλακρίων","Sii BC","1","-150","-101","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35569","3b","8","Φαλακρίων","ii-i BC","1","-200","-100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35570","3b","1","Φάλακρος","i BC","1","-100","0","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35571","3b","1","Φάλαρις","424BC","1","-424","-424","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35572","3b","1","Φαλλῖνος","c.275-250BC","1","-275","-250","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-35573","3b","2","Φαλλῖνος","iii/ii BC","1","-225","-175","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-35574","3b","1","Φάνεις","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35575","3b","2","Φάνεις","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35576","3b","3","Φάνεις","c.210-204BC","1","-210","-204","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35577","3b","1","Φάνης","her.","1","-998","-700","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35578","3b","3","Φάνης","f.iii BC","1","-299","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35579","3b","2","Φάνης","vi/v BC","1","-525","-475","","LGPN_33164","Boiotia","Thisbe","","38.264","22.963"
"V3b-35580","3b","4","Φανίας","iii BC","1","-300","-200","","LGPN_33165","Boiotia","","","0","0"
"V3b-35581","3b","1","Φανίας","iv-iii BC","1","-400","-300","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35582","3b","5","Φανίας","iii-ii BC","1","-300","-200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35583","3b","2","Φανίας","iv-iii BC","1","-400","-300","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35584","3b","3","Φανίας","iii BC","1","-300","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35585","3b","1","Φανίων","i BC","1","-100","0","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35586","3b","1","Φανόδωρος","c.280-265BC","1","-280","-265","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35587","3b","1","Φανοκλεῖς","f.iii BC","1","-299","-250","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35588","3b","2","Φανοκλῆς","i AD","1","0","100","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35589","3b","1","Φανοκλῆς","i BC","1","-100","0","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35590","3b","1","Φανοκρίτα","iv BC","2","-400","-300","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-35591","3b","1","Φανόλοχος","iii BC","1","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35592","3b","1","Φανόμαχος","Siii BC","1","-250","-201","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35593","3b","2","Φανόνικος","i BC","1","-100","0","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35594","3b","1","Φανόνικος","a.229BC","1","-229","-179","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35595","3b","1","Φᾶνος","c.240-230BC","1","-240","-230","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35596","3b","1","Φανοσθένης","iii BC","1","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35597","3b","1","Φανοστράτη","c.230-225BC","2","-230","-225","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35598","3b","2","Φανόστρατος","229BC","1","-229","-229","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35599","3b","1","Φανόστρατος","c.287-245BC","1","-287","-245","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35600","3b","1","Δινόστροτος","c.285-280BC","1","-285","-280","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35601","3b","1","Φανόφιλος","v/iv BC","1","-425","-375","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35602","3b","1","Φαντειός","c.210-204BC","1","-210","-204","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35603","3b","1","Φαντίας","272BC","1","-272","-272","","LGPN_33165","Boiotia","","","0","0"
"V3b-35604","3b","1","Φανυλλίς","v BC","2","-500","-400","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35605","3b","1","Φανώνδας","iii/ii BC","1","-225","-175","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-35606","3b","1","Φάουλλος","c.329BC","1","-329","-329","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35607","3b","7","Φαράδας","i BC","1","-100","0","","LGPN_33165","Boiotia","","","0","0"
"V3b-35608","3b","1","Φαράδας","iii/ii BC","1","-225","-175","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35609","3b","2","Φαράδας","c.210BC","1","-210","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35610","3b","3","Φαράδας","c.210BC","1","-210","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35611","3b","4","Φαράδας","c.175-150BC","1","-175","-150","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35612","3b","5","Φαράδας","Sii BC","1","-150","-101","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35613","3b","6","Φαράδας","c.146-95BC","1","-146","-95","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35614","3b","8","Φαράδας","c.60BC","1","-60","-60","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35615","3b","10","Φαράδας","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35616","3b","9","Φαράδας","i BC/i AD","1","-25","25","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35617","3b","1","Φαρακίων","ii AD","1","100","200","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35618","3b","1","Φαρνάκης","i BC","1","-100","0","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35619","3b","1","Φαρσάλιος","f.iii BC","1","-299","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35620","3b","2","Φαρσάλιος","223BC","1","-223","-223","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35621","3b","1","Φάρφων","vi/v BC","1","-525","-475","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35622","3b","1","Φαστακῖνος","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35623","3b","1","Φάττιον","204BC","2","-204","-204","","LGPN_33149","Boiotia","Oropos","","38.328","23.781"
"V3b-35624","3b","1","Φαϋλλίχα","vi/v BC","2","-525","-475","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35625","3b","2","Φάϋλλος","c.250-245BC","1","-250","-245","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-35626","3b","1","Φάϋλλος","v BC","1","-500","-400","","LGPN_33124","Boiotia","Askra","","0","0"
"V3b-35627","3b","3","Φάϋλλος","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35628","3b","1","Φαύσας","iv-iii BC","1","-400","-300","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35629","3b","1","Φαυστῖνος","169-172AD","1","169","172","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35630","3b","1","Φαῦστος","i BC-i AD","1","-100","100","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35631","3b","2","Φαῦστος","169-172AD","1","169","172","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35632","3b","1","Φαφίλλη","c.425-400BC","1","-425","-400","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35633","3b","2","Φάων","iii/ii BC","1","-225","-175","katoikos","LGPN_33127","Boiotia","Chaironeia","","38.5214","22.8433"
"V3b-35634","3b","1","Φάων","424BC","1","-424","-424","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35635","3b","1","Φειδίας","s.iii BC","1","-250","-201","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35636","3b","2","Φειδίας","ii AD","1","100","200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35637","3b","1","Φειδοκράτης","c.382BC","1","-382","-382","","LGPN_33165","Boiotia","","","0","0"
"V3b-35638","3b","1","Φειδόλαος","379BC","1","-379","-379","","LGPN_33132","Boiotia","Haliartos","","38.3667","23.1"
"V3b-35639","3b","2","Φειδόλαος","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35640","3b","3","Φειδόλαος","c.230-220BC","1","-230","-220","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35641","3b","1","Φειδόμηλος","ii-i BC","1","-200","-100","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-35642","3b","1","Φειδότιμος","i BC-i AD","1","-100","100","","LGPN_33165","Boiotia","","","0","0"
"V3b-35643","3b","1","Φείδων","v BC","1","-500","-400","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35644","3b","2","Φείδων","iv BC","1","-400","-300","","LGPN_34652","Boiotia","Thespiai (Vagia (mod.))","","0","0"
"V3b-35645","3b","3","Φείδων","c.250-245BC","1","-250","-245","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35646","3b","1","Φειράδας","c.275-250BC","1","-275","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35647","3b","1","Φελίστα","v BC","2","-500","-400","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35648","3b","1","Φεναντίδας","iii/ii BC","1","-225","-175","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35649","3b","1","Φερέας","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35650","3b","1","Φέρεις","c.237-230BC","1","-237","-230","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-35651","3b","2","Φέρεις","C210-200BC","1","-210","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35652","3b","1","Φερεκλείδας","329BC","1","-329","-329","","LGPN_33165","Boiotia","","","0","0"
"V3b-35653","3b","1","Φερεκλεῖς","c.334-324BC","1","-334","-324","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35654","3b","2","Φερεκλεῖς","C210-200BC","1","-210","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35655","3b","1","Φερέκλια","iv-iii BC","2","-400","-300","","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-35656","3b","1","Φερεκράτεις","f.iii BC","1","-299","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35657","3b","1","Φερενίκα","Sii BC","2","-150","-101","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35658","3b","2","Φερενίκα","v BC","2","-500","-400","","LGPN_33806","Boiotia","Plataiai","","38.22","23.25"
"V3b-35659","3b","3","Φερένικος","c.245-240BC","1","-245","-240","","LGPN_33165","Boiotia","","","0","0"
"V3b-35660","3b","2","Φερένικος","c.370BC","1","-370","-370","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35661","3b","1","Φερένικος","f.iv BC","1","-399","-350","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35662","3b","6","Φερένικος","c.425-400BC","1","-425","-400","","LGPN_34638","Boiotia","Eilesion","","0","0"
"V3b-35663","3b","4","Φερένικος","C200-190BC","1","-200","-190","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-35664","3b","5","Φερένικος","i AD","1","0","100","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35665","3b","1","Φερετίμα","c.210-190BC","2","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35666","3b","1","Φέρης","iv BC","1","-400","-300","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-35667","3b","2","Φέρης","327BC","1","-327","-327","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35668","3b","3","Φέρης","f.iii BC","1","-299","-250","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35669","3b","1","Φεστίας","s.iii BC","1","-250","-201","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35670","3b","1","Φετάλα","c.530-520BC","2","-530","-520","kala","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35671","3b","1","Φεταλός","v BC","1","-500","-400","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35672","3b","1","Φετταλός","c.316-250BC","1","-316","-250","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35673","3b","1","Φηγήας","457BC","1","-457","-457","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35674","3b","1","Φήδιμος","c.235-230BC","1","-235","-230","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35675","3b","1","Φηδρίας","c.237-230BC","1","-237","-230","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-35676","3b","1","Φηδρίχα","iii-ii BC","2","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35677","3b","1","Φηλίκλα","imp.","2","-31","310","","LGPN_33165","Boiotia","","","0","0"
"V3b-35678","3b","1","Φῆλιξ","i-ii AD","1","100","200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35679","3b","1","Φήνανδρος","C252-225BC","1","-252","-225","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35680","3b","2","Φήνανδρος","251-247BC","1","-251","-247","","LGPN_33165","Boiotia","","","0","0"
"V3b-35681","3b","3","Φήνανδρος","C214-210BC","1","-214","-210","","LGPN_33164","Boiotia","Thisbe","","38.264","22.963"
"V3b-35682","3b","1","Φηναρέτα","iii-ii BC","2","-300","-200","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35683","3b","2","Φηναρέτα","c.210-190BC","2","-210","-190","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35684","3b","5","Φηνίας","c.190-185BC","1","-190","-185","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-35685","3b","6","Φηνίας","c.190-175BC","1","-190","-175","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-35686","3b","1","Φηνίας","f.iii BC","1","-299","-250","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35687","3b","3","Φηνίας","iii/ii BC","1","-225","-175","local arch.","LGPN_33142","Boiotia","Koroneia","","38.395","22.953"
"V3b-35688","3b","2","Φηνίας","c.245-240BC","1","-245","-240","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35689","3b","4","Φηνίας","c.190BC","1","-190","-190","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35690","3b","2","Φηνίδας","c.205-173BC","1","-205","-173","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-35691","3b","1","Φηνίδας","c.245-230BC","1","-245","-230","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-35692","3b","1","Φηνίχα","iii BC","2","-300","-200","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35693","3b","1","Φήνιχος","iii/ii BC","1","-225","-175","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35694","3b","2","Φήνιχος","iii/ii BC","1","-225","-175","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35695","3b","2","Φηνόμαχος","215BC","1","-215","-215","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35696","3b","3","Φηνόμαχος","c.215-200BC","1","-215","-200","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35697","3b","4","Φηνόμαχος","C214-210BC","1","-214","-210","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-35698","3b","1","Φηνόμαχος","s.iii BC","1","-250","-201","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-35699","3b","5","Φηνόμαχος","ii BC","1","-200","-100","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35700","3b","1","Φήνουλλα","ii-i BC","2","-200","-100","","LGPN_33156","Boiotia","Tanagra","","38.3167","23.5333"
"V3b-35701","3b","1","Φηνώ","iv-iii BC","2","-400","-300","","LGPN_34656","Boiotia","Thespiai (Palaiokarada (mod.))","","0","0"
"V3b-35702","3b","1","Φθόγγος","m.ii BC","1","-175","-125","","LGPN_33123","Boiotia","Anthedon","","38.5","23.445"
"V3b-35703","3b","1","Φῖβος","C200-190BC","1","-200","-190","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35704","3b","4","Φιδίας","i BC","1","-100","0","","LGPN_33161","Boiotia","Thebes","","38.19","23.19"
"V3b-35705","3b","1","Φιδίας","c.425-400BC","1","-425","-400","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35706","3b","2","Φιδίας","iv BC","1","-400","-300","local arch.","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35707","3b","3","Φιδίας","C214-210BC","1","-214","-210","","LGPN_33162","Boiotia","Thespiai","","38.291","23.146"
"V3b-35708","3b","1","Φίδιππος","iii/ii BC","1","-225","-175","","LGPN_33141","Boiotia","Kopai","","38.505","23.162"
"V3b-35709","3b","4","Φιδόλαος","336-334BC","1","-336","-334","","LGPN_33122","Boiotia","Akraiphia","","38.453","23.216"
"V3b-35710","3b","2","Φιδόλαος","c.235-230BC","1","-235","-230","","LGPN_33137","Boiotia","Hyettos","","38.548","23.1037"
"V3b-35711","3b","1","Φιδόλαος","s.iii BC","1","-250","-201","","LGPN_33145","Boiotia","Lebadeia","","38.43","22.88"
"V3b-35712","3b","3","Φιδόλαος","214-210BC","1","-214","-210","","LGPN_33164","Boiotia","Thisbe","","38.264","22.963"
"V3b-35713","3b","1","Φιδόμειλος","223BC","1","-223","-223","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
"V3b-35714","3b","4","Φίδων","215BC","1","-215","-215","","LGPN_33148","Boiotia","Orchomenos","","38.495","22.974"
